year,ANZ_p25,CAM_p25,CAN_p25,CHI_p25,EEU_p25,FSU_p25,JPK_p25,LAM_p25,MAF_p25,MDE_p25,SAS_p25,SEA_p25,SIS_p25,SSA_p25,USA_p25,WEU_p25,World_p25,ANZ_p170,CAM_p170,CAN_p170,CHI_p170,EEU_p170,FSU_p170,JPK_p170,LAM_p170,MAF_p170,MDE_p170,SAS_p170,SEA_p170,SIS_p170,SSA_p170,USA_p170,WEU_p170,World_p170,ANZ_p500,CAM_p500,CAN_p500,CHI_p500,EEU_p500,FSU_p500,JPK_p500,LAM_p500,MAF_p500,MDE_p500,SAS_p500,SEA_p500,SIS_p500,SSA_p500,USA_p500,WEU_p500,World_p500,ANZ_p830,CAM_p830,CAN_p830,CHI_p830,EEU_p830,FSU_p830,JPK_p830,LAM_p830,MAF_p830,MDE_p830,SAS_p830,SEA_p830,SIS_p830,SSA_p830,USA_p830,WEU_p830,World_p830,ANZ_p975,CAM_p975,CAN_p975,CHI_p975,EEU_p975,FSU_p975,JPK_p975,LAM_p975,MAF_p975,MDE_p975,SAS_p975,SEA_p975,SIS_p975,SSA_p975,USA_p975,WEU_p975,World_p975
2080,104718445753.125,170233904979.968,-64198621381.632,1984531096461.06,-38245182692.9467,155265996942.415,245978005277.385,606465171620.555,56682024498.3046,244001455149.894,98606934732.9935,-1040245508866.05,-61463761297.408,370519258254.082,1378209456909.39,101198315150.123,9685393617026.72,144363683407.462,507906811704.865,4703753363.35359,4167742627315.71,43026424664.7572,350906203817.212,389527230972.581,1235119365684,262860666702.485,609500417480.728,2616671661566.3,378671514234.522,38812690642.7026,1618235586876.35,2361953334973.66,481142197853.074,18255639273728.8,208186678289.421,886907817508.63,63942194265.5388,5907842476666.97,180937718818.187,682442208033.786,602508203149.634,2044506748117.14,656444634657.372,1150604937397.96,7192409486131.19,1875761041276.37,142173650076.794,3907883347270.43,3469698174286.88,1199289521930.24,31045055177523.2,306087099007.341,1373481582172.56,155264898644.921,8833774580906.92,339823028258.171,1182151496134.07,829307869380.608,3462282439085.26,1501545338630.49,2965723647914.79,21963074131449.1,3611578324274.38,237535485519.966,9198197366325.23,4752294904779.95,1917285747708.66,58740088847191.3,492289398663.846,2106945369305.16,368646557294.591,13298150957645.8,524794379042.815,1674261410873.34,1159437311366.48,5952635891650.79,3453250166890.69,15076075607640,77803197766510.4,6075916564898.9,420990122903.323,25887066379404.9,6246916599387.32,2790629931670.33,146944585533262
2081,85145105800.9946,204198295856.296,-21800270748.1994,1729030360702.35,-119519699248.364,56209760898.6781,210359071601.714,642244169654.272,68014613211.5563,181278829993.354,744688883234.431,-1536690260804.98,-42644523597.2389,423974619043.157,1625113226925.15,99430138862.0921,10234150072941.2,132559990552.436,527522207649.477,24650340138.0182,3800954487237.71,60007289719.1936,350861294817.899,429676938721.557,1252661934372.05,264178916513.382,635115706955.997,2762262828941.31,304038846661.599,46397243832.7265,1843034833453.06,2365241847868.81,595071350176.177,18059558005811.2,202803451084.8,880998765909.333,74254603878.3999,5950181558190.08,138463661266.009,729179983067.108,666170129007.304,2140450736774.53,654038372937.142,1211630054982.89,6826472722894.33,1782296775042.19,149612375354.027,3991296093279.57,3470543635763.78,1102041365435.73,31120623881771.9,312472876430.13,1461578854976.72,170780601442.848,8983425443782.41,315729161666.091,1114986344139.98,848293358070.205,3588375436695.96,1543922229601.89,3053980099962.47,22411072632932.3,3622103141191.32,254478367088.444,8666028052992.57,4995739273532.04,1850798413896.54,58732825934988.7,476596221744.469,2121880494669.81,307108599185.407,13023845331763.1,417861183186.065,1480566576119.8,1040303622801.7,6952569308625.81,3425342477021.24,15501523357538.3,82978132023141.4,5927417940279.25,436016047303.335,22721122259555,6297110762815.49,2673976620187.65,154242316644540
2082,105279652273.152,171565902411.303,-34229594555.1371,1595714188247.04,-87512439350.6133,99017257677.824,199425626115.907,472426150297.6,61933243458.2108,198502822338.56,-47690639069.8345,-1087151746088.7,-45320597044.0711,350190695292.298,1164881905232.55,66012656.490242,9642448826507.9,140069311168.069,503376275253.091,16558445312.2048,3824282553478.9,40068375028.2272,290084891367.834,353747454757.051,1261998126033.57,274383700602.607,644211707871.232,2643518524411.08,308725112919.286,48122594435.7362,1867713437399.8,2028034101567.61,518314799119.818,18522879685394.5,221049291123.66,896166048030.487,79433704857.5997,5744966935511.03,182873097944.873,791984794501.12,602859489104.041,2240828170669.79,680796712562.103,1191963103147.34,7358675165979.76,1703322529485.94,143690383438.143,4243078914094.81,3394216250947.29,1156390540629.33,32502168207824.5,334092194989.673,1417321610634.85,166296282608.435,8995475744281.26,376786433422.131,1201735246231.9,872898335124.137,3547845214059.43,1545632765960.89,2927257369706.49,23076144444814.1,3664971622567.11,263229080147.894,9294817981325.89,4836184692044.59,2296236665077.76,62039944233773.1,461649607906.644,2198569575675.43,425232311164.928,13690137152061.4,698655386296.32,1608327475944.27,1159982026457.08,7133606015956.6,3331752610533.88,16159462592937.7,87168650236709.2,6457466731036.6,444273316861.259,23524895629590.8,6257031023951.87,3478669017645.02,162958152056680
2083,107340103364.823,208478892947.212,-6140092300.08776,2084111307047.78,-74412865158.5379,294808784474.112,117025500088.32,595768069022.647,83843379197.3952,184612282600.191,450104039864.857,-1090166320626.14,-75286272916.7607,390715678149.555,1253107715801.09,191856793047.457,10877459973116.2,156317025187.087,528941761338.324,28661473844.9408,3621784672433.25,46612081476.608,417926182919.945,364361719491.555,1324778411793.73,242179632428.672,668034464795.952,2651177286271.98,459552207127.055,37261437780.9319,1849047304620.61,2375405825341.12,620811716397.925,18384300922366.5,244192661714.651,943307703345.186,73762613856.8641,6097547710206.53,162336301547.52,744567865343.999,609540655895.893,2312117822984.78,642022177253.138,1168358726293.66,7329483634020.94,1907507508229.8,150917999118.628,4285651666797.48,3534559130419.2,1013490301228.37,32047501391452.2,351790198065.913,1558944603637.48,183655206742.436,8811529662942.41,333882110712.215,1050673857609.13,832513526641.459,3696662489398.27,1651414966790.66,2774333207766.62,23990403961611.7,3914681084342.51,265849838456.949,9567057508774.67,4876972047631.27,2018069491882.39,61705936535710.2,520101589767.497,2203635885932.52,388372307898.366,13610975491653.6,449812237942.784,1388907755227.43,1129141473495.24,7532849658903.69,3631582700896.25,16443132723788.4,88555168706667,6417811593272.66,418473268800.17,24707004696424,6146531813313.28,2844663750295.55,166558865706941
2084,90530696320,179367323649.953,-32932639573.3031,2180866096185.34,-53222989358.529,-14578426663.2271,114903406994.432,521495186614.114,80802977711.0958,227416615143.513,495697208104.468,-1367779756552.3,-41184533811.712,328855865661.13,1232278338076.67,37566582175.4047,10823598102304.3,146171931086.848,561003747570.231,18054517953.7297,3985950695663.45,70988912514.1088,334856458402.409,416825757962.513,1294534950697.36,264979107300.031,722548034272.97,2567385671339.08,357392451515.188,64232493737.6859,1928653360012.27,2417547479613.44,735422949558.799,19857431528644.7,239869753879.631,983883920380.847,91107495795.5656,6533178695666.97,227703290593.28,800577277727.455,643225009707.885,2317823061087.57,688873573273.437,1246495489136.33,7731009519615.98,1908377837492.38,164585339703.758,4525618424785.74,3666841673714.98,1290117370675.2,33396548167270.4,368394330100.764,1596689808996.06,201505661871.718,9558365933638.06,340860903156.94,1179699322027.2,893070817743.036,3886925974759.01,1670672820723.16,3002013964243.21,23293626282422.6,4163260908926.84,298200018241.873,9522717427437.29,4992565667842.5,2036445259451.59,62677389588965.8,535598903663.011,2542001020338.14,425313005662.204,13909143103209.3,470279523471.359,1642557504094.21,1114331172656.45,8677882645875.49,3707028769098.56,16440144113983,88951414359100,7495042433487.79,503395653369.855,29861469966379.7,6194100942077.95,2996654743224.3,172862090052382
2085,92292736115.712,219504061767.68,-10440091722.752,2468977376822.11,-71950474489.2258,160209047262.239,276529145300.533,729745280721.426,60650174234.7111,220753908234.285,526985345977.348,-1336025778188.7,-50526062915.584,292267681425.76,1425015021731.84,213417192456.192,11906842021252.8,148071821309.135,592934452115.446,41608628910.7475,4217080126664.37,25558683100.0575,417641259969.16,431448804514.202,1513075444147.81,303019069662.822,811212134169.22,3111555275533.11,403779913512.824,58595411335.5776,2080692439102.62,2473161704551.22,485060269361.372,20884405259882.1,244056436789.659,1039369883016.34,96330735863.773,6503516212694.48,222041155285.897,793171181099.885,642171585585.188,2539180170104.87,729242271743.999,1420820984827.53,8594087933378.55,2022409242760.53,175358511240.533,5443574786880.62,3703978842832.16,1323288782438.4,36440058208132.1,414868644609.579,1793467925742.66,198501065149.015,9986491127588.45,411474884366.609,1285547363025.99,899104888893.32,4262311872456.28,1857439346306.9,3578705710351.33,26272823562558.9,4488155675189.88,319121933571.412,11604650850726.6,5399038225861.83,2109588843737.8,69792653251358.2,570280541533.91,2616007002816.47,432090997993.472,13810726757656.9,525343325126.656,1938543230601.46,1134120693639.85,10433645705718.6,4343003935295.74,18850968013325.3,101337862724647,7675764827024.46,499067795275.775,30022111598493.4,7109249968570.33,2967506070723.43,197970171175728
2086,129129506347.793,225210076596.697,-25251739112.5268,2047076790042.62,-109878771475.455,140199545044.992,222800215191.141,772329669354.102,132364760723.983,226967910525.68,521773896722.195,-986308762296.125,-56215936086.9342,572183703757.961,1570077192063.45,215468868116.589,11400758835804,181248822932.114,664357682200.81,19746078030.8997,4346245116120.27,21316131503.2684,444724826643.85,457478959724.576,1513209470543.46,279263157005.106,800275414970.095,2964090428664.3,396412723955.09,50730214735.1698,2255571344424.96,2527044462601.83,472239061777.676,21294746282898.5,273092232529.132,1134232290611.78,86070096691.2,6428243918848,182899588464.639,814021326534.987,680757860543.146,2732368690835.33,775229471830.283,1442610336235.52,8294102796112.44,2177487677482.58,180187095326.183,5344497449041.92,3728029681288.47,1128802815620.6,37246127780940.5,392992534323.199,1833397384629.45,200036399864.686,10177376218693.4,382629202103.5,1301678383694.96,900859555288.56,4364246021186.08,1857840929810.49,3255242546606.42,26532899003009.6,4479959294017.53,299071276904.799,13301569153468.8,5391401166936.46,2098116203747.73,71503224342673.5,563553563202.901,2565810181568.65,485221874270.201,14760578573664.3,521220680657.578,1691713361939.36,1187852698255.35,10033978578499.1,4450969691278.15,19386099992445.3,102950971353144,7827433524902.67,506842867653.744,33304205242613.6,7109963504812.02,3073923637463.31,201336777844300
2087,118130043561.984,272925280239.902,-38313140423.68,1905314956214.27,-12811981812.821,161302886752.256,239110924047.71,678280371847.168,96333515872.3992,320877468443.948,410302331992.656,-1181429087208.88,-43851578317.824,659839412464.536,1403694472197.53,274712027982.047,11161349561363.4,175184456241.341,637257574317.559,14284918457.0132,4435252650128.18,86782972437.6503,550263957070.202,412719362278.595,1536890558084.44,290423343677.44,834877248837.105,2844479320477.45,398857036160.917,44228796973.4896,2497140772348.15,2322364548790.11,677459497383.796,21680118483667.6,263363926425.6,1102837763776.92,113225606520.404,6714135998704.93,244654743330.594,1009774960516.65,660496111975.188,2733038625969.49,811992502604.945,1434907581565.35,8656931174481.92,2270255240221.25,181544201530.027,5456714597498.1,3682861643202.56,1347389075330.79,38033924902935.2,406593249873.365,1945879458617.75,220588112686.83,9889502110431.21,427180061980.535,1436117324484.72,983730625528.895,4444401495878.31,1852860091447,3365703858460.13,28207499017835.6,4753885295594.7,304578485446.245,12272804356143.9,5502130351570.84,2264773946005.45,71310068735582.9,551581973790.715,2713391801419.49,359024414827.665,15639552389707.3,583851788066.814,1993261159809.02,1270493541580.79,10945529106137.1,4245717366978.17,19658575836273,109871277001855,8025355232554,520748850300.14,33764584839905.9,7081662038259.41,3282367919236.24,219739516664700
2088,127748323852.21,168663938194.844,-9477105071.27724,1952718412440.87,-29748385346.5844,215778248767.488,233995317184.512,693795587701.524,77183971485.5885,260032752751.923,84800009660.4786,-1220906169941.47,-87637512980.1875,169831561678.251,1923329719500.8,376174865259.914,11966552376723.8,170284937520.07,598491469489.427,50931692038.0887,4300351127211.26,94581360563.8037,411614175356.014,379131563879.811,1576074743637.91,290066115758.905,768334150099.358,2993529285857.41,419282431414.708,53902264700.1769,2469794460844.51,2604762624099.31,856677709599.704,22162135079577,269320579641.104,1146701048272.21,113413967889.886,6537324529598.18,245276850614.218,934628501298.81,627427318596.781,2789380275989.57,762221842965.313,1399800082646.25,8507864693204.41,2270303249855.69,180020840038.4,5740561084162.03,3856778520166.4,1454738466760.65,38496342876385.3,402521454967.896,1950091868994.64,256270492673.966,10483266406789.9,401584861830.933,1466610304496.43,955450743809.636,4647757052770.33,1872094458675.19,3384534162073.69,27691705754017.4,4795934356682.51,315068710043.18,12200737741267.8,5433614927396.86,2147310721555.92,72811557870791.7,549264795424.418,2805570228433.2,415267356491.776,16015842606055.4,537573008683.006,2039811940117.92,1240207491399.68,11237127740194.6,4559136194027.15,20664139528851.6,110767645811724,8440375441751.96,557461998481.859,42063410464060.7,7377899720015.82,2870297327828.98,221079873199668
2089,143790700759.04,252797234685.558,-43280737392.64,2246811322552.23,-63414577002.496,214435411536.259,255008765376.512,777860350858.46,118868407594.423,256117774691.407,-65586554811.7335,-1368219616659.41,-58609824784.384,374103838031.038,1364619597608.49,239699860739.413,12426146335310.2,187998649204.721,696415701417.984,27573739380.1508,4118849155660.75,79737373477.6063,590797790117.316,409934445782.63,1608015078387.53,309654803974.281,787126415922.755,3246594581689.12,413880582470.249,52874991153.5232,2378627082295.09,2597149148340.45,762137390647.309,22139269206282.5,282698311728.839,1189833409942.92,140671455392.978,6728510457961.32,252538735083.675,1011279018253.17,680628690908.226,2876808834393.23,784622696682.005,1426242012633.96,8894636099203.04,2185117239120.46,181615623280.33,5761134445300.18,4015303856182.2,1440230492187.09,39146675935488,432819877807.718,1931077824469.86,256071443452.723,10346075306575.2,436118001077.536,1393661172524.81,891677873478.041,4501390052434.43,1819533105295.71,3273207773747.86,27846912083775.8,4806471628462.46,306267829320.323,13169868794442.5,5616044259750.71,2340031749278.92,75311861234340.8,586644112333.675,2927528515964.93,435784796823.548,14693570155380.4,575017052692.48,2089691295664.41,1258765568442.34,11732196274470.8,4808906324324.83,20965667384502.7,115669486935508,8544160095797.24,507746539192.318,36003737095771.1,7518489419186.17,3438971821970.77,228797259371353
2090,139880291271.021,416956326968.979,-29969104121.0811,2506598295220.54,-56012067085.1913,193004426498.048,284284518684.939,871710950522.88,105435049914.974,314944506782.951,16662783371.6626,-1295255598224.24,-84750712075.4103,833254731001.081,1544715949441.02,235441310432.02,13881079265751.9,187184654996.726,789919890276.352,26423204692.9403,4360646184084.54,75147113594.88,529358861211.686,413001702444.443,1687365281399.74,344255169289.07,919724242864.547,3572930233386.34,532496673718.675,49809267941.2676,3168375047878.27,2601407060794.36,592201847341.114,23509111745278.2,302559863264.06,1440019172556.8,127570688354.9,6882690615207.11,228293455755.856,976525570363.077,638048832716.8,3119696098099.2,868031298273.28,1688842966575.79,9347264067665.91,2441403688113.49,204362111271.126,6992413677441.01,4211266461618.57,1255506472047.79,42059943591925.8,430608740645.036,2222754053593.49,279451405147.923,10749228201482.1,419139786780.261,1471191801180.04,874349603664.69,5137959538013.98,2066669256087.96,3703784910611.12,31507159299528.7,5293480412708.86,357654920143.082,16462075560442.7,5954768544974.2,2227440280141.81,81703494154441.5,582115074337.121,3336751433341.84,488137004275.029,16448766709465,572154516490.531,2208406096904.16,1157058963742.08,12799241834655.4,5429219718594.43,24314881434522.8,125612397341552,9339851436648,610189701824.505,44362862413989.5,7864038869791.51,3647156093265.04,255124171937341
2091,144124556593.152,377695438273.844,-30764835746.0351,2220580849475.81,-80621285483.8614,239557632856.064,250066869037.056,911886109885.676,112587865184.399,307359544532.992,253919009324.269,-1761137014623.28,-110770527619.755,1155524970956.7,1756470007005.18,437195720238.946,13331586955921.5,187074167837.113,797892212828.949,34194323562.5178,4313017955280.49,66867034203.2463,482706300411.439,409247611897.74,1745099374169.55,348091803348.875,944856890684.211,3397239122168.08,530918886401.639,56390965991.7191,3231367419304.35,2762253754712.85,914356561058.93,24888672392231.3,297586006004.385,1472060447229.76,125499598953.326,6970731985589.52,292782835026.752,1123514944158.74,667207049795.741,3226986567761.4,868604154396.489,1697568144235.85,9847074497495.01,2568158956748.8,217939373623.168,7015759591540.26,4314911173072.21,1581971241495.63,43072189207183.4,427201349406.984,2374684944966.79,293988079564.663,10797029658819.4,427625088752.962,1726153784657.67,915876257169.406,5416897980085.04,2172438416431.51,4273368693953.86,31648573981908.4,5363562688859.32,350253112187.518,16431274858154.5,5867454333557.15,2366046911437.21,84563661947410.2,610537602452.555,3488839803961.32,475620417213.001,16490643811467,587896313958.395,2425290756269.2,1239678896495.46,12864949534911.7,5746088266362.05,23901181823804.1,131617165015136,10153482669372.2,599360968676.692,47617886749889.6,7340010438260.06,3104306151975.29,265764193145417
2092,136715349785.478,221975870474.24,-8705178006.34404,2610651568620.95,-169561603693.962,324048871673.401,227998930551.331,963687821693.599,135516406710.829,411233073776.238,375427923255.652,-934003362421.614,-75722942410.6023,707015798423.552,1781556419052.95,163530899104.374,15386191105141.2,189925615942.42,798676926713.037,56760812854.6839,4739507231901.05,-935386459.120255,501059557465.986,432971246564.147,1821600099473.96,370594760221.55,1010165832001.64,3513389927104.51,608206811872.207,61363497663.8307,3342190366949.38,2898137101657.7,569806652231.777,25619152507899.4,318114049392.64,1552516178996.66,137106922625.676,7060238911031.59,307962523156.48,1031127994641.07,709167798775.223,3238363156317.4,907938284171.192,1717760739548.55,10048248775645.8,2592067458710.59,221208263065.6,7143201259872.88,4311857300111.36,1695237570989.27,44600558050851.6,431112108107.366,2469596240701.02,295990155763.164,11431985529976.7,488577152006.553,1607469311081.22,946923745050.623,5443373060902.07,2184831273959.42,4042455080381.4,32619523272500.8,5360494339460.54,413558869878.373,16338111201227.5,6030933756432.49,2637831309623.29,86491943600719.5,615105514861.849,4034830519533.49,458643475731.014,16691751189086.2,646031773354.276,2233899719964.38,1221250289013.32,13401167051852,5754268070570.68,23822071876526.5,132117440051917,10462709121284.1,689493465934.5,49482123857014.3,8047528608230.76,4040336661315.55,274099224212203
2093,136586081437.263,327226300192.085,19046022703.2114,2579539609036.72,-89477585455.8463,269487435383.982,304737865169.277,1071499940601.86,87321328320.512,363576615485.222,157734389161.984,-1653454398132.22,-105946882015.232,1072203771533.22,2091361811948.86,235304339865.6,16047872109744.5,189884672875.725,799802995510.945,84877899465.2264,4663606574442.25,92806703624.7882,628806067027.968,460669460191.642,1886432373777.11,390428790189.807,972125108274.948,3497575351366.78,648907016143.784,67988051839.5904,3151215397687.5,3096901635393.49,989879111257.761,26682082223402.5,301255253560.165,1483218464276.48,146938409451.52,7436503676354.56,282494496852.655,1064547597978.27,731466155388.343,3266725842766.23,928401025914.671,1683338097459.2,9630868475740.13,2543083471690.6,206800817216.366,7343033254565.24,4433657200640,1712578991850.76,44448245258640.9,449050478257.765,2559982937511.41,327065647271.772,11245151780429.6,437915676137.762,1656307251084.45,956045147412.889,5661793576427.45,2219509502271.24,4202510733095.72,30419288474577.7,5591272702536.5,368431610570.81,16006571150420.9,6095337192640.63,2423234758980.4,86025649159831.8,626537217163.261,4061434010233.57,533981543620.607,18143347706560,637002014676.308,2250061061903.69,1276339866791.35,14513767032440.9,5779719245896.65,25453708675341.5,138442016895942,10462902925681.2,654924515180.53,51611017542875.4,8099319769989.11,4275976614794.58,284857326821340
2094,131965761847.921,282695892295.138,-43486266912.768,2799567169449.04,-111538558373.647,288032593289.846,258198792332.006,991271642192.029,106378719748.096,158212981068.231,74108005777.4699,-1425938029953.83,-68713697002.496,506776262210.782,1766773627175.13,270131438207.977,12605108330232.4,216856767508.828,796044813482.547,28567159504.384,4527234218004.75,41228902109.5239,557863416773.067,445019222917.588,1829299720986.72,392740260509.559,1017537054231.76,3295768078305.49,536446880148.592,62435795522.7648,3256530398468.61,2862664803916.19,814773328878.613,25744882295940.5,308310255300.023,1547528806072.32,130602656405.799,7203496164698.76,314814386508.945,1205795422208,723130033111.04,3332102486191.54,955523309404.159,1722732281856,9710080719585.28,2566893132972.28,221074919973.746,7294537414536.26,4467225562972.16,1542039182200.88,44602842253982.2,445904392093.695,2518666854141.07,318865774938.248,11492974524157.1,559695694367.48,1783779150079.11,975711317814.128,5341937331232.68,2189219888490.09,3970723781751.59,32950310074143.7,5634155311357.68,367152245492.94,17173909731391.7,6004934478432.85,2612242607265.72,86554260292067.3,656463058654.546,4461887695486.97,516264488910.847,18194660974264.1,702113316976.347,2549746863439.81,1246059418550.26,14679882592606.9,6013649282525.99,24958022936835.1,136669156338114,11542420478118.1,559855108369.065,54705563545585.8,8268465700667.37,4121642434297.85,288318125029737
2095,153382276345.081,395904444792.832,-23862032425.9052,2790428418527.36,5597486559.1336,182267480897.063,311637334717.334,1155823624882.26,110551235907.317,407531782321.124,78904054386.4011,-1439031048576.93,-102219146983.183,1227448257996.07,1379245996577.71,405624275498.357,15577082538651.2,224197057066.787,847894557069.753,40484108853.248,4623519953082.02,124619591175.841,606966915019.571,445907989260.65,2029797727959.8,417599870090.985,1113566213121.17,3676908997943.61,635929881947.889,70809966676.7872,3787665256166.61,2750316665661.49,989981778300.109,28159701858787.3,310891452775.187,1697406981730.49,161340680612.332,7470709545380.01,309642471014.4,1269991784868.85,710767521211.282,3728533968213.33,1032431933391.02,1920697454951.17,10736846771081.2,2903142668447.54,248298178700.006,8815654878576.62,4478531853979.82,1733172398818.29,49104339207003.6,454090355727.837,3063476049027.61,301390012053.364,11889526225367.4,544658348955.26,1868919588370.14,967348097541.734,6439328276270.04,2517646445496.69,4398708211467.32,35932209973496.4,6361616655894.16,432340201481.636,20537342433782.2,6145844519267.78,2796714719899.37,96563984015219.8,654815504105.465,4704250753800.16,501139431759.866,20176956852460.1,694956739985.404,2713308312932.91,1284273524366.18,16943409385176.9,6421635503744.58,28439120559226.5,160648426064255,12567201723416.3,767245930102.775,61698973520268.7,7842513616474.67,3780570218121.51,335485498312590
2096,169263082101.703,258429855156.697,-50975028636.4357,2612186730729.13,36741866836.6507,438356274438.774,229105391228.541,1164815429072.56,176241854208.683,386346184970.989,296953123041.369,-1225171495794.37,-55559035941.888,995207786414.08,1913986792292.35,135419332475.578,15523803940596.8,228516262880.87,944420139958.844,48658347661.4372,4459580361173.38,130138134454.902,741756309053.404,485871784510.513,2120732010770.25,438982092803.277,1142566392025.73,3953289566662.54,780950281643.308,83406165384.7341,3874091050864.55,2903069506449.36,932366623803.063,29197003291544.6,323918730942.669,1686072506777.6,147836864921.6,7717148851914.27,318392928829.44,1337100258508.8,756081344011.178,3886176891043.84,1063725959577.6,2068368701896.41,10881638457297.2,2968180801317.54,238718292963.643,8855294842987.45,4658907976787.23,1745438230493.16,50725424906106.9,472888482389.143,3068585281547.7,316375867113.872,12258208638409.1,520644654017.669,1874362871633.22,1000198180126.72,6626969392242.54,2539279375728.63,4628448910665.32,36954079852166.1,6309410498019.27,456371446067.083,19529425897704.6,6449903124060.55,2781946241915.29,96684198993730.9,639953235137.876,4960301019282.64,529153845858.303,19106802832223.3,766055697787.556,2675887313780.71,1232479647487.31,18274218751646.2,6848155820827.64,29369620547438.6,168185765154070,12960486707579.1,853629078077.44,63064734422776.6,8185576097765.29,4636444029616.12,351356320962384
2097,170791044960.256,431873479007.528,-29409910833.408,2796031475339.96,-92343096024.4578,180776774562.107,282594656251.904,1240340748959.74,162534650421.241,335353388355.072,417368174602.839,-1687456304082.74,-80771357327.8246,1070544262430.72,2194427641074.57,465385514984.418,16989094842683.3,223351250469.411,1014367915381.32,37958831081.6926,4840659758070.72,51805763262.9229,697878983347.405,473038172411.845,2314858947516.83,447623758007.376,1189879632797.93,3824910703846.78,738867830569.514,75158630135.0474,4240129649211.57,3104504118314.52,820905853764.844,29619401214699.7,326516293632,1833683111865.78,176281369956.45,7392967720959.98,323607671159.615,1313537494876.16,721868110986.771,4007291849932.8,1038028329615.36,1963423820677.12,10924166773473.3,3234357933464.43,237645399375.371,9074639162572.8,4300670410426.4,1873955170549.76,50248503147762.8,483775424257.814,3053789309111.25,345701100506.6,12363963892505.9,546916097279.041,1857379747286.22,995418606676.979,6823753415881.37,2510799011480.71,4502953788178.39,36910684338721.1,6498433473841.12,426960901850.312,20301131895050.8,6451729760201.43,2716801132703.62,105076573293465,654726114864.567,5687001695765.62,559041696034.812,19577650608153.6,736638515369.3,2737389542796.67,1245644998732.65,19522974549082.7,7172791452752.62,29353673473031.7,172262324296180,14997946600484.2,837399246345.542,68078806126367.6,8428766160898.31,4073274246867.58,362193142895815
2098,147980753764.352,409289873600.798,-9218097995.32801,3159216628735.11,58041319378.2873,176061629769.966,253931278114.816,1196171027611.96,129790565129.478,441541997985.649,466785620697.382,-1547933745579.18,-77240411688.9601,685809769025.938,2009672338440.19,691193062384.797,17024627447602.7,230288759193.6,1035440073343.6,76833975519.2005,4940134597403.17,146382773561.785,610779227562.857,455856481654.761,2194649330797.77,420460480655.132,1231034845688.06,4062158244393.12,760140044739.276,74830074519.4348,3987497642547.42,3244489657706.09,1052854021682.73,29328142150480.2,342378312218.331,1958379005542.4,189805806979.545,7838080874221.12,350996091371.519,1385368487198.72,753951461071.93,3802206470144,1057534995835.32,1969959269171.2,11033628728361,3360414471852.61,265430518941.988,9314952807886.63,4713939289079.86,1828825597621.1,51984680405050.4,505234232242.833,3094118796781.15,329081545723.505,12183297283063.8,561708806347.162,1957603270629.78,1000852610609.81,6832972160223.2,2526569288865.41,4802755173628.66,37472897471848.3,6352299510981.31,503006033164.697,21396584882451.1,6163008335627.63,2859159264871.66,101172550716627,676586336971.008,5687899053059.5,546942258981.543,19130725229377,717116471846.032,3093394542821.36,1273518076592.13,19584329975857,7324876577252.32,29734034052613.2,174309214808098,16326366226022.4,743108064580.944,73007356770002,8334556010774.53,4182660008191.12,362890809248325
2099,153700257955.84,414907210930.474,-920230854.400022,2955182909931.88,331346150.124306,493848281963.634,288465865675.235,1123347007398.79,108609915394.904,377681603340.971,417310163876.507,-1384647664082.25,-67140277971.968,921831881441.28,2188988043721.85,549109935580.174,16076511149243.4,230421782642.644,955993735184.384,64863542618.1465,4687196463003.51,110988233128.547,752961929453.946,482088697522.225,2235565580626.92,431830029433.008,1238207229018.21,3792843023978.12,835161076503.947,92163464843.7208,4251088269801.65,3412537220348.47,968198552999.015,29686785353797.9,342906986352.738,1829213914305.1,188007075786.34,7607838151196.48,360731293096.803,1404378083335.74,743627704565.76,3851278520905.14,1125956578845.06,2051240445870.08,10513589141129.5,3103580040287.57,255130532401.361,9057511286274.22,4798217685128.53,1872349431114.48,49671676186823.5,510593590017.579,3007122557527.64,343647493888.409,12535733386717.2,603156056161.715,2009276317864.79,990345196912.64,6821987206734.01,2515378084249.57,5109333291583.67,37114822553709.3,6793557479469.85,453510584363.888,21332958645111.9,6452354988690.64,3127899910976.3,104549422121372,711507404365.618,5817288102943.26,526847192596.479,20167019634322.8,718649045549.051,2814533975015.35,1332870152497.83,20961574207961.7,7334199493207.02,30176274894228.9,182692654148107,16519875404627.3,835667087398.229,70666611151516.2,8883245168278.39,4284385960656.88,378255545697454
