year,ANZ_p25,CAM_p25,CAN_p25,CHI_p25,EEU_p25,FSU_p25,JPK_p25,LAM_p25,MAF_p25,MDE_p25,SAS_p25,SEA_p25,SIS_p25,SSA_p25,USA_p25,WEU_p25,World_p25,ANZ_p170,CAM_p170,CAN_p170,CHI_p170,EEU_p170,FSU_p170,JPK_p170,LAM_p170,MAF_p170,MDE_p170,SAS_p170,SEA_p170,SIS_p170,SSA_p170,USA_p170,WEU_p170,World_p170,ANZ_p500,CAM_p500,CAN_p500,CHI_p500,EEU_p500,FSU_p500,JPK_p500,LAM_p500,MAF_p500,MDE_p500,SAS_p500,SEA_p500,SIS_p500,SSA_p500,USA_p500,WEU_p500,World_p500,ANZ_p830,CAM_p830,CAN_p830,CHI_p830,EEU_p830,FSU_p830,JPK_p830,LAM_p830,MAF_p830,MDE_p830,SAS_p830,SEA_p830,SIS_p830,SSA_p830,USA_p830,WEU_p830,World_p830,ANZ_p975,CAM_p975,CAN_p975,CHI_p975,EEU_p975,FSU_p975,JPK_p975,LAM_p975,MAF_p975,MDE_p975,SAS_p975,SEA_p975,SIS_p975,SSA_p975,USA_p975,WEU_p975,World_p975
2080,17726824625.6864,-82222718918.0875,-46791448939.0053,1060044915793.92,-95680062054.4,110972001505.28,-44898162752,239085088153.6,5430985102.22219,88599307953.4933,339977883584.823,-1174599231078.4,-33384417025.28,-297044452696.843,613142787727.36,-129249473672.533,5615417265388.69,49805125679.104,192335299048.572,2102920153.74382,2029979552579.58,-10591634674.688,262754560917.504,98838906025.3013,445437953726.848,115981157279.56,337622496509.952,1774783640589.65,-263443467954.252,27030270442.6776,371042481242.112,1170475196973.06,135668563088.971,9565322275127.67,86918792208.2539,412500994211.84,32895055877.2647,3566262490234.88,66423003818.6666,422940171632.64,312603831664.64,815606076975.787,332605141483.52,738570850108.952,4962722700328.96,577797245992.96,66622508953.5999,1973291491186.27,1945043047442.43,469549349351.617,17905922767148.4,139824269774.848,679731616104.449,67664247754.7521,5382594302086.37,136312691650.561,596381356051.842,511088224550.912,1582403684453.87,664226325078.146,3174726499519.94,14175186611863.7,1360831755444.71,130856423206.913,5071753105837.2,2688494554447.88,693461182054.4,33346147865156.4,204324770713.609,1074713218790.32,119893250990.084,7667778431221.95,190783553861.081,777160931815.641,689384018165.777,2599545653493.89,1304753454284.8,10555812820639.7,41153166942862.9,2740144461141.51,216470894016.729,10225980925542.9,3693722390333,1335014024151.24,76658671156498.5
2081,23798943038.72,-119393697254.4,-39130495585.7978,735137839848.083,-114603394698.24,28473464368.8989,-44548214732.8,132555233280,64574016116.0533,86052850892.8,735581086679.04,-1266433144750.08,-39266988456.96,-316048926875.648,488863516041.301,-158766542883.84,5468545019199.23,48790897037.9947,147301942028.19,2819104047.232,1940219449391.68,-12243154055.7066,172972294611.513,151990681649.152,387777377361.92,128727631847.906,334768629104.64,1857408924385.28,-265258921306.795,21268597403.2384,502623084462.08,1052520486141.95,108821210561.993,9866090707331.74,90065051893.76,372812394769.066,29077770069.3333,3471649990211.72,71110580797.44,401743796087.467,325261398015.999,748769236746.24,319147118264.319,710368187187.198,4982889765928.96,553183695427.125,67073857769.8546,1780989979046.6,1878507099914.24,523107500523.52,17718986030214.2,139242211024.896,614499545645.059,64256653811.3444,5183261733027.85,142648227672.58,628420882696.399,503234249015.296,1600154319075.56,643757960443.131,3005031861972.98,14386447142821,1452803170631.68,144215704371.2,5384384361092.44,2693301260648.45,816262178996.224,34237159834316,202148290396.166,1013979361694.23,109129778964.48,7505844507770.97,289111562337.545,806735376302.098,760070542458.888,2534373917365.55,1335100707401.28,11194214758482.5,40903001023286.1,2526409879966.37,216937544926.139,10742902862644.2,3986390720184.37,1498599294488.38,77229997146850
2082,22186765580.8,-104798705119.232,-51083621359.746,920679204072.107,-97488684650.6118,47552035676.7918,2068226173.01038,198504671383.552,24831539240.96,91348380762.112,146190654397.44,-1811903567298.56,-32326424064,-188027513978.88,398157771161.6,-184894589526.016,4766482548317.28,58419742869.504,161508433029.803,-11478695193.088,1828875577333.16,-21831774007.9787,218281323022.629,109317851014.91,432070857320.038,104532062341.12,358856831500.288,2077295732326.4,-246491602550.784,26263491465.8987,537412895785.81,1147992365662.21,88299601466.7093,9167181219942.21,90827969945.5999,326013712178.116,22242850624.8533,3452690784646.1,39970666397.6959,458103270247.64,265730505191.619,763288723947.52,311888161450.667,714945156784.082,4716638452230.82,606529430323.2,72233507900.2353,1752849898349.71,1910154690560,370109455773.285,17424795442626,144535806132.225,591107749370.042,59785944912.1565,5509730175811.6,119238246187.008,633992169127.936,522920757739.521,1541175197678.67,623184503885.007,3136807888798.51,15565052080635.7,1422948807802.89,126744543805.44,5141285377660.09,2621712217264.63,738264180118.353,33373343048941.1,203010799001.601,956438755901.473,163680980582.41,8087104953385.34,196108984852.482,956248205557.774,789165922467.857,2343493727354.88,1358380539340.56,9777510453084.36,35727620298683.8,2551146030805,216313480533.338,10394015091916.9,4264938501071.6,1368157206773.77,66955622555463
2083,31365422775.296,-117485401530.368,-39335156952.7196,1063748358217.71,-97721857932.9438,12328141364.096,63913657989.12,166540516879.945,12036091690.88,152533738693.429,239167051366.4,-1559737193267.2,-38511023811.84,-180217341480.96,260064360212.48,-331293674435.455,6381826285018.16,48104131407.872,134215187057.323,-5333689527.55202,1976779124965.72,-11553504804.864,258296522212.008,175675513607.509,385628630149.803,124926240865.925,368797092829.483,1999208809627.65,-236173591769.907,26494079270.7986,550834824454.909,1051466278594.15,135784644501.504,9536925928148.61,88532005539.84,376050394258.286,28210511461.347,3680915475660.8,61702034964.4799,518551377844.148,346781014373.587,769659785216,280249395773.44,697667884417.024,4795715481821.12,534612417649.778,69489013637.12,1957577644769.28,1814308038246.4,377748337355.174,17340338947640.8,146381266961.338,597760624101.539,68819082194.944,5353995778392.08,148023090978.817,726682916913.153,550492137979.906,1553844106988.77,657317240504.323,3256744925853.69,15392896630315.9,1392428553207.82,133217906744.349,5540244932001.88,3070454843179.01,674454388693.883,35554838493510.8,210975014256.642,932189012049.958,230341739520.006,7956269405306.94,210231507087.365,913901939916.801,729120663961.607,2397413472338.03,1251536771077.28,9919388500684.54,38667751155303.7,2892002297541.76,226136204239.258,11627274493888.9,4159557059215.78,1661934528757.79,72487858536315.2
2084,14453197452.8,-177998396313.6,-54702822519.4667,940758798151.751,-69666533858.2011,14060184496.64,-46497635471.36,143877881098.24,-13180099023.2803,111137177174.81,116023898133.059,-1555190980935.68,-38194791070.72,-427483996733.44,575338636607.661,-115104950323.2,4742078697706.56,45782791372.8,143134448513.152,-9817247140.12956,1982004990246.91,-8659673444.23285,252287166383.814,154345093512.262,418664317820.928,104374234166.613,314077595108.368,1700009763048.44,-238194873986.014,21382223828.3023,403246343697.203,1141708292979.63,156125391498.541,8973967553763.87,94687407104,344370729123.839,29365048227.84,3335556809359.36,70708059286.1866,440879934902.857,335716416669.122,815362585395.199,297115214214.095,681315794270.108,4783802341130.24,433407039240.554,74064076357.7583,1757798402190.15,1789939664814.08,341480092467.2,17376391186679.9,148965250883.584,604485941255.087,65535540555.7763,5085152672743.43,134667386537.013,688560126984.192,518207234588.673,1493540957276.11,687572922531.843,3018999277661.4,16220056020582.5,1389526280634.38,121645108970.599,5363369844233.57,2569645157997.79,629799852277.763,33614036565541.7,223688654151.684,1082101375139.85,129357003141.14,7366934855024.86,189027662704.644,924163475456.008,708978715525.12,2488791538515.47,1489822231407.24,11280913846763.7,45365363563561.2,3076509546723.65,277518566296.459,11224413881879.1,3958007603200.34,1203247834890.44,79622490984979.3
2085,36091770843.136,-145057533411.328,-66623154566.0952,876917631658.665,-119492324956.16,102963566505.984,30592893395.84,276544242298.88,34184592216.0423,120475829405.122,616553357312,-1690144766525.44,-36749616634.88,-309676726193.028,-31380465857.28,-129752054832.762,5783588734261.33,63166790068.5287,143927167172.608,1749570612.68071,2081222063749.58,-28389906642.944,319953438558.898,197141604043.484,513855618291.81,144169505969.493,391553941536.768,2153940089143.3,-263319170023.424,35883678970.88,574219705450.496,1273316700854.48,130857129083.722,10574753366451.5,95985029534.2022,344103601111.04,39514525952,3395673041797.12,58551849697.2798,529244698487.466,339953184315.229,859673177440.167,332899552478.137,791697948335.052,5404785786224.64,672030492778.297,75278519561.4814,2035141161779.2,2025881763512.32,396372322713.6,18577028384388.7,140997630040.857,690178853568.524,72984491019.5057,5373342976517.97,163760576069.632,781644872184.958,487261320314.88,1737963506892.81,767985244785.032,3643517587642.44,18331143609562.6,1469419412324.36,146250552377.344,6880081121378.37,3145247884247.04,688107326096.664,39298091240873,217592597299.2,1133619885670.42,145380100300.801,7928871798702.39,291420559360.017,1147894969630.76,723530485564.974,2627068771225.06,1616745313484.83,13141189972461.5,42678165801692.2,3310115181690.93,267138772853.938,15094560267677.9,4232330435133.45,1557693709844.59,86039159688440.6
2086,33991351155.1671,-154795110420.48,-50371172124.16,768287553945.6,-84756487808,118482849855.177,-12017232668.8,264919901336.36,-508762554.080014,131260938254.173,181243176965.12,-1578158422261.76,-47431536298.6667,-207785769943.04,309296047247.36,-161419512596.48,5782709450415.68,61663318311.8807,169334951395.328,-13102082037.9307,1998366134894.59,5849202245.248,346570094269.781,155262541567.079,486460267259.393,125488643449.711,389742907555.84,2194209436598.27,-289046872784.896,22264301675.2762,718477698138.112,1057074247813.47,114328652201.984,10249895355755.2,93261584281.6,429052675704.809,25526382995.9308,3540097563978.5,76741203558.3999,554980306616.32,318749305487.36,954673733632,360400862798.561,806194457455.219,5273375552307.19,729876271725.242,77878031073.28,2580000198807.7,1902882802892.8,424024819712,19630746606071.9,148035177357.312,723483097957.046,61366050107.3272,5395089224105.99,163520018295.467,726411232116.738,492712415887.361,1683547697763.15,715482583295.592,3874991096796.41,19262794680960.5,1706677061419.02,145055120908.288,6513605020027.45,2619415772725.25,795579304575.324,39752922082700.6,216464727879.681,1061869547356.19,126123591434.244,8026698741842.57,251188299878.4,1019990060318.73,728547598991.366,2688564517929.34,1575550571861.42,13501173054833.3,40693047518962.5,3220232147763.36,248540712983.018,14090862177557.4,4417801907077.14,1291879111557.12,80078551044986.2
2087,27340924428.4014,-145568824545.28,-31730462671.2381,705959730029.714,-76360251544.6787,129233665212.416,-30498806447.36,247469935513.6,22181408527.0588,192828850841.6,11363865896.9599,-1722526277222.4,-50394356526.08,-199438743552,344087566258.048,-247409795870.72,6913889840677.76,61641180194.2211,148171451960.889,4892110816.63998,1845155079913.47,-8437110051.84,323316580720.64,158776270995.272,458000046671.015,133789147515.064,436980772900.85,2294717930505.21,-222880684218.778,20532732806.4853,657697713012.736,1252344811428.98,187209553412.096,9886860679670.1,92423626301.44,395688249480.533,32293989430.6133,3445837791231.99,69140275691.5198,551203317922.54,323467790090.239,882748505828.538,345475419832.319,819362862202.878,5559535058337.15,691513497354.24,85956346196.1521,2320802982133.76,2106193833164.8,488171773132.799,19782659566469.1,137436668735.488,706991797764.103,61916258295.3314,5373817066094.59,169142654394.368,725296842160.356,485711849553.924,1748714538401.79,749266525723.034,3655114707566.6,17324570125533.6,1384727477878.79,146452016984.064,6121534955600.03,2881578164551.68,836877988243.099,37294741913702,208209229783.043,1154886879524.61,201119750123.526,7907413474672.8,343414198681.614,1016646780354.58,687098320300.022,2560463467471.57,1676199208082.34,13502388031980,39452298822288.1,3197298356072.54,264304060145.123,11942703313715.5,4478900322959.53,1282563254354.14,78808930371932.2
2088,36500093292.955,-156639133675.52,-55124896143.36,1156779315890.34,-179107575800.913,78281477727.5733,93517916666.2472,278909474805.164,-12396415749.12,106166022623.095,519950038814.72,-1670882142781.44,-51102447800.32,-647614817075.2,221006836049.92,-266990211950.727,6954703005158.8,53468541844.072,137004749467.496,-5683650596.352,2220821124801.42,1285756484.3008,264625264594.125,174400418010.264,543330904231.117,128509308880.322,455950593671.168,2231231528501.25,-277306330556.117,23926601609.216,559662041956.352,1039297493772.97,146105975991.54,10775437809632.3,83938678415.36,378729160321.707,20021351632.896,3446484455041.71,73942127329.28,519676736798.72,317163819146.067,926373655674.88,338674270781.439,832852258324.48,5348613989335.03,607540890828.799,74312215265.28,2110561174725.43,1865113663177.38,458428282306.56,19170259159393.3,138236946530.304,744878423998.465,58712849608.1985,5588921470418.95,139313321583.072,811346560450.561,481794015857.906,1739232340945.41,704545955512.323,3762262301965.82,17495644589884.2,1571670646980.62,148021250498.56,6439224657068.35,2814363055489.03,755530088049.237,38728528130892.8,204527802142.723,1223322703626.25,128959030558.723,7531053474775.06,207549211473.921,1079317887463.65,675974033489.948,2511361233715.26,1588566720266.34,14320740330374.3,38325331065319.9,2879495079526.63,268625532723.205,13484992026588.1,3850600260894.76,1163767443947.54,80064345650056.8
2089,35846117362.455,-141793610915.84,-48613507712,478457005342.72,-79568031243.8458,22791227705.6,-54585339816.96,165053855672.32,12361843279.36,202692469516.19,225031238542.222,-1607500464046.08,-43515583354.88,-142513586548.736,298441917153.28,-134944265199.616,6279685396004.58,61931041407.2028,165461595652.096,-3808831251.09841,1919066017029.49,-5726773221.03467,299715815252.507,182899197719.347,492944563141.182,150823436312.576,466869938407.89,2520903029742.28,-315495943690.275,29513620453.376,626201091080.192,918998566712.161,113901543337.984,10325679378530.6,93045905246.9212,380615751270.399,22989792925.0133,3612847636480,56850226810.88,559257858118.864,344205492224,937133946534.831,372145318789.12,792595079366.422,5487235033503.92,714293207039.996,81815608733.2853,2430211610981.59,1820512978534.4,345974999121.92,19575316532413.4,137955303858.177,738524096233.479,55949385693.325,5678762545643.53,138758340824.72,804458586177.54,530984256356.355,1782021855225.51,730662412182.705,3759189023910.02,17745544079262.8,1741414641130.87,162230484123.648,6670887886520.39,2749959874412.54,766342954024.96,38812138130832.4,232769090314.242,1228323788390.42,120453174599.703,8147870875648.06,238220556595.206,1096734625792,807795600670.726,2854842492444.77,1597469430415.39,13521730574747.5,41906593060618.9,3202968650383.39,286073485012.858,13339979694543.6,4095549974773.9,1234826414817.34,82742316809339
2090,18445814574.08,-160138409615.36,-45855783155.8095,1125135522611.2,-179672073487.136,24463913180.8,-148373914861.568,384398740583.55,9269033286.4,217145107087.36,657474817556.48,-1607383368826.88,-23291361093.12,-291957413389.653,635242473298.262,-396087119398.17,6958172343583.64,51304501715.968,197096025485.553,-160317867.872002,2169689879412.74,-13981057102.1653,299351410294.784,82539256795.9552,634361987806.003,147578576297.854,448601248658.557,2502091531458.97,-330610982590.874,25523513377.5915,594129181605.888,1227330253094.91,188299752513.536,10617973260892.5,85858069594.112,492454204866.56,30416009826.7147,3458824896880.17,77823683543.04,588687335915.52,310008492443.017,1120977061103.55,391448469504,949261735860.148,6251788434719.64,729536999654.112,92134939525.1199,2587296798474.24,2034038630822.6,485608129331.199,20692738227091.2,140599927044.064,834800935927.808,61930580625.045,5546277994845.53,220994889515.009,804813131997.054,509606808748.034,1955472398381.52,947120426280.55,4258881136473.13,20049353196956.1,1820420600102.92,158567427252.225,8300181005795.33,2794741542029.63,879379411730.433,44046612398697.5,210349130158.083,1456303017528.89,131189451530.242,8389707193385,415919566315.533,1389649841029.16,690796037160.966,3098473748411.03,1907446956812.2,14560946673420,45747177430997.4,3744733680762.96,344007550748.477,15735577524378.4,3865928701050.97,1331657278668.82,96174015600533.7
2091,26382399462.4,-141846994445.653,-40567258240,1304292271412.26,-50306307900.9524,178942295652.983,-55195650203.648,359187239895.04,8043515782.65601,192757995765.76,257396939366.4,-1857109704867.84,-33749276154.88,-400339320095.003,400423403661.73,-184396487782.4,6093672218124.19,60220160787.6113,184018086445.056,7026546825.34603,2338209046724.61,17531245857.3206,368319136056.076,141158993838.08,622542976581.632,167525660318.106,475656779546.624,2523097765052.42,-358832578691.072,22479097052.0679,882888843591.68,1108956454621.38,194654746894.336,11970106271089.8,98620223422.9839,483257833435.147,35218824634.368,3939768845380.27,90006169722.88,614771725762.559,341923433349.12,1048487093698.56,429894492733.44,972305884119.039,6275703693639.68,680683008163.84,77642919177.4814,2827488167198.72,1951375394328.38,439415148544,22400313305226.2,135222952993.592,853904800612.355,63558475094.2784,5918342012210.08,174488382619.649,879862567108.609,522058945363.968,1999510077513.64,795717504083.442,4213838950491.15,20304102036956.6,1827470970104.5,170768977646.936,8041508278815.18,2819272624701.44,864924544991.24,44490649193643.4,213038249512.966,1308597151498.28,111640089323.52,9095933360865.68,290335227453.44,1183447094394.9,727458353233.949,2831046767740.63,1669477203312.72,15149208778833.9,45930685931653.4,3706994419302.44,310379221057.03,20321104653125.9,3927578433945.67,1219175907000.33,92129655675377
2092,38558644224,-139775467487.232,-38729315624.96,734136124639.225,-71295590643.8095,211627059533.066,-56535777871.36,323076047758.222,4743179535.35996,229390524006.4,426554827038.72,-1976690253004.8,-35273985561.6,-579225743578.453,641943083089.92,-35276381061.12,5555816144818.05,59628903157.0697,157556561788.928,9731979757.03703,2310934038446.08,10463702599.936,339233830879.492,121956414259.2,620562401260.495,183899355447.296,536562105155.584,2362847648284.67,-283927393664.798,27527248029.696,719545469792.711,1175042423521.28,207616635011.072,11419661735757.7,91684272783.3599,525364420553.387,44361093621.76,4059659539017.14,98106844306.2855,599933987192.831,294563718266.88,1116901220352,412088188667.936,1024225708441.6,6038942563051.67,722517433886.117,88785761614.3135,2821391516958.71,1995001420306.96,444928028180.479,22310744701161.5,136260937097.216,900672061335.98,74108337029.1202,6066488449849.71,173107228438.244,846495746850.817,500271612592.13,1978858308604.46,910683216084.992,4145100575253.15,20101242218307.7,1644037911312.53,167638938222.592,7732981696648.63,2960939320606.74,781451391631.362,45141455467741.2,221440008232.965,1464073256960.06,111241162455.04,9002549849620.64,268100007854.082,1239445549219.85,742018556805.127,3099029796945.93,1814379230740.55,16177934128906.7,49737551757969.1,3423014877593.83,270197336074.849,17475685454782.4,4119300890624.03,1375139876700.17,98743099278167.8
2093,20278762149.5467,-110691643117.568,-38676057890.1333,1104533151662.08,-84040889793.6931,104593664284.298,-5926832156.416,294361372446.72,36519266484.3188,219356606398.984,889313386756.063,-1718409274163.2,-41415924029.44,-383204092936.192,615333741681.193,-116260257564.445,7129887722097.28,49294963288.4736,215221987750.707,8077536584.704,2315681759305.64,-10120158750.4899,349507394417.459,108526839278.363,529935641001.984,170913928793.293,524611555994.132,2842393921323.01,-398170350720.948,28496679380.992,870094989761.612,1243186749964.29,227498459783.168,12437486681568.6,86855020999.111,484765038182.4,31936216210.2857,3924575416483.84,80337511628.8,628336787456,306795883669.573,1061336888115.2,405633988526.079,973201505320.957,6096148706099.19,783618321178.981,85404207677.4397,2551828830923.73,1892261538037.76,457571457853.121,21663682518412.9,141233956012.032,848783846014.981,77484039217.1525,5725576573747.26,180330687381.504,887062928195.585,508525038288.896,1929254711853.07,911486018230.953,4367693748633.76,20175877060974.3,1931078646366.21,159718685515.04,7712573660332.08,2906459101335.88,739320752930.816,44074960090959.8,213169759088.644,1479586027790.93,132936905615.363,8578173173104.69,508136972206.083,1606733671628.8,748418166620.212,2962628304592.64,1657685188853.77,15776622431437,48449375264813.9,3471323466974.17,283195690516.486,14897611105894.6,3888992674775.22,1691362569093.16,93317502107161
2094,46394387020.8,-66502597683.2,-40951599426.56,1183717048320,-97074099996.4444,70805204159.3356,7011593116.32,322666655252.48,41922949550.08,183656194034.347,464227144458.24,-1794651046543.36,-20217216320,-531577325608.96,619430296125.44,-234748231058.756,7003856675577.81,73184240688.3236,191463066091.953,17198466300.5483,2338208140020.94,7281255340.73356,343595873239.04,112818823929.856,610082308685.824,181750340002.269,534878897799.168,2366231460629.44,-348003608444.381,26475314525.055,732610042216.448,1246124714622.98,164414284226.777,11431539792611.8,98517195980.7999,433330473396.976,44283222323.1999,3800448303104,76340190052.6888,640703388790.457,297030639312.593,1029020584833.43,392742194544.639,932692375852.371,5934529636605.12,701849443893.246,89192179329.7066,2686982187430.6,2057960796021.93,461767231324.159,21314381318642.3,155907978493.954,823263649003.153,82800271196.1601,5794465535229.97,169798307479.552,923752241758.21,447547723147.518,1908961325251.05,851666961104.898,4266881706718.89,20558304992821.3,1694614807969.82,159005098917.888,8199383355665.07,3051783374135,717695296520.193,43426318308360.2,250408323788.802,1311232450083.22,151628549407.156,8131480114299.06,291501339361.28,1200091925708.82,869106845450.274,2919044057661.48,1711347304693.82,15993184775045.1,52443328691569.2,3667206445465.61,304217942308.574,18845481247457.5,4047227970519.38,1077856957235.28,103303909686598
2095,38882956295.8972,-216511817605.12,-52766174351.36,1151316578795.52,-63924436385.1852,70628495083.599,6844539390.72,354521095356.416,56968119961.6,127497605596.783,-98353918656.3387,-2055546783416.32,-48721415674.88,-272542360217.6,743625708625.92,-87654413166.7266,8213857030699.34,61730249866.5813,172997316194.304,5685902223.872,2774012810373.28,12814775461.7905,499054670569.472,174219031528.615,712562301227.146,187622618959.872,524250393567.232,2588190272126.98,-370638955351.001,24442420228.5056,775867620360.192,1316632738505.01,200231432945.664,12478005279673.5,94252330812.9524,522922585406.519,41337500098.56,4475500873383.94,99732090078.137,718425067356.16,348491266703.36,1245785884704.51,454010588668.051,1036084439982.73,7012107795387.73,795841501454.897,94535636140.032,3042578694580.9,2081527459149.66,484759884595.2,24816404169187.3,146991818260.482,944402622678.556,83130755174.4007,6564163719738.71,170152997978.112,932451447173.594,488483438788.609,2228691719386.61,936212003913.728,5181009119316.65,22815500148791.5,1982819780984.85,187434323823.436,9383329286436.84,2962326416326.66,793452592103.425,49235447331137.5,239882696192,1444461167902.79,135403979458.561,8649572453581.12,307771086663.681,1147791701114.88,693553202053.156,3528299467077.11,2053846703770.04,19406347100487.8,70502452135200.9,3847354153369.83,324592650532.575,23379561021778.4,4018677085306.92,1445354999526.33,133252159276665
2096,35179585026.56,-92235676610.56,-28187964474.4637,1415962737049.6,-42880410537.7079,119091512719.36,-68400078768.64,426717057761.28,31440481270.08,201343765708.8,529645072220.16,-2227188953251.84,-62607281285.12,-486849350369.28,72517551424,-56055568944.64,8064588942368.33,64324537233.408,271174126059.731,13323726629.888,2580182144188.42,38494174958.1663,395146799374.705,124303313846.272,647227974906.311,173323486489.666,563307974478.29,2639854248470.9,-363104863269.38,34619776532.48,1044346871742.46,1040344703456.6,235322130763.776,13248356858968.8,102809915530.067,565444298515.085,47020010458.0739,4221548683591.68,106900749735.253,720153075235.216,356718573406.921,1281697123860.48,438700470830.067,1081832874636.83,6951181541703.67,939766320070.656,98898963353.3367,3191955595810.13,2098841306726.4,528228922533.841,24519043707269.1,151695458459.648,976108004819.002,85928037416.9605,6337747110735.39,200486204866.56,950709401108.48,568827734438.603,2405977028575.49,927827502923.783,4823176250939.23,23917287779075.6,2197040421994.5,182065117036.544,9713111124672.51,2999161062817.79,877097110108.65,51541091993681.3,228519619338.242,1531834071449.62,144094357852.162,9125568485786.09,319715645317.12,1427448873287.73,727171498967.041,3508462543175.73,1883987913359.37,17301958177587.2,56270233959016.5,4153479104102.41,341239764092.66,18938446826701.1,4452629898199.1,1392553682846.48,111375187177745
2097,23529507285.481,-159250097602.56,-37015867289.6,1372579387200.66,-65607423773.2319,220197035161.6,14123059805.4499,235449239925.799,45416344634.88,228252304378.582,665113359810.56,-2032794696295.98,-38075750009.9048,-535487515566.08,761280468517.204,-5697710567.68001,7045486050388.48,58623072028.1888,171802576755.132,17159867100.3326,2432032255823.05,24270409715.3438,400670640018.868,105410649123.499,599848562943.59,170948832210.944,621822580932.608,2794944934841.98,-399888832544.768,40275741870.7627,1022950532575.62,1354115229338.41,225295967559.68,12238336963995.2,89582753630.9212,473557433876.479,52243091456,3793325730597.39,111165818474.612,689194295459.84,280035033930.365,1233690133528.58,494609265095.11,1132507493171.2,6542161206749.86,792696544296.96,110338853490.509,3153022259905.48,2170895759975.98,619792055267.044,24399400155084.8,147613541990.4,918465520162.134,90715871334.4001,6444669570733.41,212783437094.912,953634334681.771,551719347765.251,2237459978493.57,960139115986.948,5014829550692.98,24188591117937,1784208229007.36,174600437983.227,8865332933427.28,3202949272043.52,950605638598.657,48695253151594.2,250856708628.486,1560550437355.54,146856889733.121,9148140176015.39,338970313605.142,1370041718210.56,769995659018.253,3548197203989.71,2065909379399.7,18358297462047.7,62886395526515.7,4174838138470.49,372927986541.772,18343724156313.1,4636686324203.53,1477402375290.89,115780698134802
2098,28044670456.32,-195890636206.08,-41196379801.6,1548353580782.93,-104173391078.311,69476321343.7785,8703841262.56041,363080720662.528,40244209259.52,227272037036.422,626903084482.56,-1955930834206.72,-45595908945.92,-674481639546.88,316843682493.564,-80692800268.1905,6717014368680.08,60095635725.2315,248222230528,10829245704.5553,2655168527132.19,4212599931.30519,393855059813.99,176724570931.2,602724452007.936,187796994117.034,548135392160.427,2930436049954.72,-406911657713.1,39094907652.4291,984036107288.576,1271266481423.14,148830630888.308,13121763916597.2,97334790143.9999,500436163437.714,44185953843.2,4290537125314.56,91210803889.6864,693104875617.523,375160874303.661,1176156520448,451631510241.279,1152672364625.92,6942415189442.53,865818872539.804,100398846914.56,3221137723883.52,2117544930742.85,399385897314.985,24636428095335.6,158386862022.656,1009058117550.09,73231697256.4481,6396070989195.53,198434768969.729,1040946710681.87,607146526550.474,2319516146767.1,871152155246.594,5197524169654.32,23522123996599.1,2094762237041.78,197105069321.483,9713271993052.59,3188415123554.31,793205017718.113,51535508320081.9,230085372252.181,1503427421070.27,160982824243.201,9151614173839.55,288571797699.048,1503947326750.74,781306462781.448,3634817438281.21,2109365183365.12,16905117180232.7,58060899965995.5,4049832941650.02,333933313484.541,20401345020367.4,4461081236603.06,1394117708021.79,112815970339740
2099,31041603325.44,-180435422556.16,-31093284426.24,1616499910355.91,-81318433533.952,25288087443.9308,63696277286.4,400651876679.68,39025834675.2,184583829468.567,591145214320.64,-1998056485355.52,-30215270963.2,-637739592308.053,285934625448.304,-368585364881.408,6848927415175.68,56246819726.2222,243285510171.307,10865677200.896,2727961349586.94,10977789673.564,411868016328.704,225794732503.859,675968239479.467,184928440257.195,601446596018.176,2776525256014.31,-263468737152.197,36502034179.072,816404122304.512,1248378075305.53,151963751065.19,13363843820945.8,102367257668.267,546731719720.96,41290778049.6931,4122642910019.58,102216641133.303,737292823429.12,331228990426.074,1188269901432.81,445235626311.68,1134521266944.66,6925111530618.86,807107447848.959,101697947420.444,3205982207815.91,1988313627545.05,462680776219.64,23842138053465.5,163477999534.08,991088573631.799,80818131963.9043,6414882810363.91,208865943317.944,991850230621.319,510021567036.14,2303703554457.61,906312916533.257,5060142774707.9,24180026361628.8,2008560736468.99,182929834452.115,9409672245705.07,3173699678699.52,927988671414.276,50204212395265.6,234751406018.56,1636344146776.13,222216345251.845,9121063382548.66,331742806999.05,1210621765222.42,870192363683.841,3756024949505.4,2143144324792.35,18385782416344.9,57874624397968,4167614231019.89,327758508877.223,18977885696432.3,4162890210017.29,1822822682951.7,111780231956222
